id,stage,record_type,prompt,response,text,source_basis,source_url,quality_score,dataset_version
535,경쟁·차별점,질문형,,,경쟁·차별점를 설명하기 위해 확인해야 할 도입 난이도은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
536,경쟁·차별점,질문형,,,기존 대안의 불편을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
537,경쟁·차별점,질문형,,,우리가 집중할 틈새을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
538,경쟁·차별점,질문형,,,경쟁사가 강한 지점을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
539,경쟁·차별점,질문형,,,전환을 망설이는 이유을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
540,경쟁·차별점,질문형,,,고객이 비교하는 기준을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
541,경쟁·차별점,질문형,,,수작업 방식에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
542,경쟁·차별점,질문형,,,아무것도 하지 않는 선택에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
543,경쟁·차별점,질문형,,,직접 경쟁사에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
544,경쟁·차별점,질문형,,,간접 경쟁사에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
545,경쟁·차별점,질문형,,,고객이 현재 쓰는 대안에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
546,경쟁·차별점,질문형,,,고객 만족도이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
547,경쟁·차별점,질문형,,,정확도이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
548,경쟁·차별점,질문형,,,가격이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
549,경쟁·차별점,질문형,,,도입 난이도이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
550,경쟁·차별점,질문형,,,사용 시간이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
551,경쟁·차별점,피드백형,,,현재 경쟁·차별점 설명은 범위가 넓습니다. 직접 경쟁사과 고객이 비교하는 기준을 기준으로 더 좁혀보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
552,경쟁·차별점,피드백형,,,현재 경쟁·차별점 설명은 범위가 넓습니다. 간접 경쟁사과 기존 대안의 불편을 기준으로 더 좁혀보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
553,경쟁·차별점,피드백형,,,현재 경쟁·차별점 설명은 범위가 넓습니다. 고객이 현재 쓰는 대안과 우리가 집중할 틈새을 기준으로 더 좁혀보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
554,경쟁·차별점,피드백형,,,현재 경쟁·차별점 설명은 범위가 넓습니다. 수작업 방식과 경쟁사가 강한 지점을 기준으로 더 좁혀보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
555,경쟁·차별점,피드백형,,,현재 경쟁·차별점 설명은 범위가 넓습니다. 아무것도 하지 않는 선택과 전환을 망설이는 이유을 기준으로 더 좁혀보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
556,경쟁·차별점,피드백형,,,사용 시간에 대한 근거가 부족합니다. 수치나 실제 사례를 추가하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
557,경쟁·차별점,피드백형,,,고객 만족도에 대한 근거가 부족합니다. 수치나 실제 사례를 추가하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
558,경쟁·차별점,피드백형,,,정확도에 대한 근거가 부족합니다. 수치나 실제 사례를 추가하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
559,경쟁·차별점,피드백형,,,가격에 대한 근거가 부족합니다. 수치나 실제 사례를 추가하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
560,경쟁·차별점,피드백형,,,도입 난이도에 대한 근거가 부족합니다. 수치나 실제 사례를 추가하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
561,경쟁·차별점,피드백형,,,고객이 현재 쓰는 대안을 설명했지만 고객 관점의 변화가 보이지 않습니다. 기존 대안의 불편을 함께 적어보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
562,경쟁·차별점,피드백형,,,수작업 방식을 설명했지만 고객 관점의 변화가 보이지 않습니다. 우리가 집중할 틈새을 함께 적어보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
563,경쟁·차별점,피드백형,,,아무것도 하지 않는 선택을 설명했지만 고객 관점의 변화가 보이지 않습니다. 경쟁사가 강한 지점을 함께 적어보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
564,경쟁·차별점,피드백형,,,직접 경쟁사을 설명했지만 고객 관점의 변화가 보이지 않습니다. 전환을 망설이는 이유을 함께 적어보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
565,경쟁·차별점,피드백형,,,간접 경쟁사을 설명했지만 고객 관점의 변화가 보이지 않습니다. 고객이 비교하는 기준을 함께 적어보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
566,경쟁·차별점,피드백형,,,경쟁·차별점 내용이 기능 소개에 치우쳐 있습니다. 도입 난이도이 어떻게 달라지는지 보여주세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
567,경쟁·차별점,피드백형,,,경쟁·차별점 내용이 기능 소개에 치우쳐 있습니다. 사용 시간이 어떻게 달라지는지 보여주세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
568,경쟁·차별점,피드백형,,,경쟁·차별점 내용이 기능 소개에 치우쳐 있습니다. 고객 만족도이 어떻게 달라지는지 보여주세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
569,경쟁·차별점,피드백형,,,경쟁·차별점 내용이 기능 소개에 치우쳐 있습니다. 정확도이 어떻게 달라지는지 보여주세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
570,경쟁·차별점,피드백형,,,경쟁·차별점 내용이 기능 소개에 치우쳐 있습니다. 가격이 어떻게 달라지는지 보여주세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
571,경쟁·차별점,피드백형,,,주장은 이해되지만 검증 근거가 약합니다. 우리가 이길 수 있는 이유를 근거로 쓰세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
572,경쟁·차별점,피드백형,,,주장은 이해되지만 검증 근거가 약합니다. 대체재까지 포함해 정리하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
573,경쟁·차별점,피드백형,,,주장은 이해되지만 검증 근거가 약합니다. 기능 목록 대신 고객 가치를 비교하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
574,경쟁·차별점,피드백형,,,주장은 이해되지만 검증 근거가 약합니다. 경쟁사가 없다는 표현은 피하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
575,경쟁·차별점,피드백형,,,주장은 이해되지만 검증 근거가 약합니다. 비교 기준을 세 개로 제한하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
576,경쟁·차별점,다음 행동형,,,다음으로 직접 경쟁사에 관한 실제 사례 세 개를 모으고 기능 목록 대신 고객 가치를 비교하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
577,경쟁·차별점,다음 행동형,,,다음으로 간접 경쟁사에 관한 실제 사례 세 개를 모으고 경쟁사가 없다는 표현은 피하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
578,경쟁·차별점,다음 행동형,,,다음으로 고객이 현재 쓰는 대안에 관한 실제 사례 세 개를 모으고 비교 기준을 세 개로 제한하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
579,경쟁·차별점,다음 행동형,,,다음으로 수작업 방식에 관한 실제 사례 세 개를 모으고 우리가 이길 수 있는 이유를 근거로 쓰세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
580,경쟁·차별점,다음 행동형,,,다음으로 아무것도 하지 않는 선택에 관한 실제 사례 세 개를 모으고 대체재까지 포함해 정리하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
581,경쟁·차별점,다음 행동형,,,지금 해야 할 일은 경쟁사가 강한 지점을 한 문장으로 정리한 뒤 사용 시간을 확인하는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
582,경쟁·차별점,다음 행동형,,,지금 해야 할 일은 전환을 망설이는 이유을 한 문장으로 정리한 뒤 고객 만족도을 확인하는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
583,경쟁·차별점,다음 행동형,,,지금 해야 할 일은 고객이 비교하는 기준을 한 문장으로 정리한 뒤 정확도을 확인하는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
584,경쟁·차별점,다음 행동형,,,지금 해야 할 일은 기존 대안의 불편을 한 문장으로 정리한 뒤 가격을 확인하는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
585,경쟁·차별점,다음 행동형,,,지금 해야 할 일은 우리가 집중할 틈새을 한 문장으로 정리한 뒤 도입 난이도을 확인하는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
586,경쟁·차별점,다음 행동형,,,경쟁·차별점 초안을 완성하려면 먼저 고객이 현재 쓰는 대안을 정의하고 대체재까지 포함해 정리하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
587,경쟁·차별점,다음 행동형,,,경쟁·차별점 초안을 완성하려면 먼저 수작업 방식을 정의하고 기능 목록 대신 고객 가치를 비교하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
588,경쟁·차별점,다음 행동형,,,경쟁·차별점 초안을 완성하려면 먼저 아무것도 하지 않는 선택을 정의하고 경쟁사가 없다는 표현은 피하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
589,경쟁·차별점,다음 행동형,,,경쟁·차별점 초안을 완성하려면 먼저 직접 경쟁사을 정의하고 비교 기준을 세 개로 제한하세요,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
